time, id1, id2, amount, message
2016-11-02 09:49:31, 26294, 63785, 16.40, Kbbq 
2016-11-02 09:49:31, 11473, 3376, 4.04, 👉🏼👌🏼 
2016-11-02 09:49:31, 32873, 14843, 37.23, broken leg 
2016-11-02 09:49:31, 30243, 10485, 21.50, Road trip 
2016-11-02 09:49:31, 26988, 1706, 23.17, uber 
2016-11-02 09:49:31, 957, 394, 20.30, Installments 2 and 3 of 120 
2016-11-02 09:49:31, 74834, 22661, 21.73, for October gas 
2016-11-02 09:49:31, 54850, 23996, 27.24, Shot 
2016-11-02 09:49:31, 68661, 57556, 28.18, 🎥 
2016-11-02 09:49:31, 27765, 59769, 13.81, weight 
2016-11-02 09:49:31, 13992, 18167, 16.37, 🍕🍻 
2016-11-02 09:49:31, 22236, 19397, 26.22, 🍆 
2016-11-02 09:49:31, 74000, 44853, 28.11, 🎥 
2016-11-02 09:49:31, 9567, 13354, 17.39, 🍕 
2016-11-02 09:49:31, 10179, 4736, 27.53, 🏠 
2016-11-02 09:49:31, 29916, 30009, 24.23, Predators 
2016-11-02 09:49:31, 7660, 42, 14.90, 😍🍔 
2016-11-02 09:49:31, 6789, 16318, 29.21, Payback 
2016-11-02 09:49:31, 9680, 1217, 20.46, 🇮🇪🚖 
2016-11-02 09:49:31, 70658, 19998, 23.75, Pet 
2016-11-02 09:49:31, 67351, 22546, 11.81, Thai foooooooood 
2016-11-02 09:49:31, 75347, 54851, 21.36, Ciroca choppa blocka 
2016-11-02 09:49:31, 58493, 12100, 27.75, 🦄 Steve 
2016-11-02 09:49:31, 9190, 166, 21.57, Shots shots shots 🍍🍍 
2016-11-02 09:49:31, 28647, 22689, 7.12, 🍺 
2016-11-02 09:49:31, 47738, 26092, 24.53, 🤗 
2016-11-02 09:49:31, 75534, 56719, 28.43, 🍕 
2016-11-02 09:49:31, 64624, 18263, 33.95, Dinner 
2016-11-02 09:49:31, 64410, 4908, 17.32, For 13 Celsius. Yes. Take it. 
2016-11-02 09:49:31, 53189, 8702, 11.59, Calendar - Nicole Rosendahl 
2016-11-02 09:49:31, 73539, 42598, 19.38, stuff 
2016-11-02 09:49:31, 43585, 6914, 18.11, Groceries 
2016-11-02 09:49:31, 60307, 13531, 33.35, Specter Movie Tickets 
2016-11-02 09:49:31, 58399, 24394, 18.27, Thailand 💭💭 
2016-11-02 09:49:31, 76325, 18079, 2.74, Kbbq 
2016-11-02 09:49:31, 7557, 7567, 19.95, 👑🍻👭🚶🏽 
2016-11-02 09:49:31, 13336, 3805, 36.48, Drink drank 
2016-11-02 09:49:31, 52002, 8384, 30.27, 🍗🍖🍤🧀 
2016-11-02 09:49:31, 24538, 25696, 26.97, Gas 💵 - thanks again for driving! 
2016-11-02 09:49:31, 27673, 16777, 21.00, Derek is a gentleman but I'm still paying 
2016-11-02 09:49:31, 55953, 35682, 15.74, 🌪🔥 
2016-11-02 09:49:31, 63064, 16239, 22.37, My future winnings 
2016-11-02 09:49:31, 39492, 11596, 23.68, 🏀 
2016-11-02 09:49:31, 11219, 42900, 21.36, 💦💦💦 
2016-11-02 09:49:31, 52236, 10941, 20.19, Love ya 
2016-11-02 09:49:31, 53608, 7819, 28.76, Let's not make a third 
2016-11-02 09:49:31, 48132, 12671, 19.59, Foooood 
2016-11-02 09:49:31, 54692, 28981, 22.20, Uber 
2016-11-02 09:49:31, 31272, 37975, 40.52, Late night snacks 
2016-11-02 09:49:31, 43109, 23754, 35.56, ⚡🔌💡💸 
2016-11-02 09:49:31, 45022, 51216, 9.74, Jorts 
2016-11-02 09:49:31, 63551, 16827, 27.89, T-Trip Payment! 
2016-11-02 09:49:31, 64918, 7789, 30.62, Bfast in supai 
2016-11-02 09:49:31, 35679, 3040, 42.49, Rice&beans baaaabbyyy 
2016-11-02 09:49:31, 2557, 60486, 35.59, 🔥🔥🔥 
2016-11-02 09:49:31, 40141, 20138, 28.32, Extra 
2016-11-02 09:49:31, 57040, 33166, 22.47, 🍻 
2016-11-02 09:49:31, 41437, 11537, 18.53, Because you guessed sisterhood of the traveling pants.... 
2016-11-02 09:49:31, 9513, 3605, 10.65, Vegas 
2016-11-02 09:49:31, 46642, 39718, 15.17, SNACKS 
2016-11-02 09:49:31, 54360, 10436, 17.02, 💞💞💞 
2016-11-02 09:49:31, 74155, 8683, 42.46, 🚕 
2016-11-02 09:49:31, 71640, 34197, 23.89, Wine 
2016-11-02 09:49:31, 75005, 33319, 23.43, Happy 
2016-11-02 09:49:31, 24617, 4730, 15.14, Best giving of frands evaaaa 
2016-11-02 09:49:31, 46759, 7043, 33.34, Thai noodles 
2016-11-02 09:49:31, 3588, 377, 16.25, Oregon hat🐥💚 
2016-11-02 09:49:31, 53190, 21890, 19.89, For gas 🚗 
2016-11-02 09:49:31, 74257, 74259, 21.97, 🙈🍷🍰🎉 
2016-11-02 09:49:31, 766, 14035, 29.82, Breaky 
2016-11-02 09:49:31, 16664, 40311, 16.48, 🍱🍕🍤 
2016-11-02 09:49:31, 13013, 812, 43.10, Nets 
2016-11-02 09:49:31, 2702, 318, 14.54, New York 
2016-11-02 09:49:31, 39582, 24897, 22.87, Max 4+Saturday 
2016-11-02 09:49:31, 30846, 48579, 18.02, Sisspensters 
2016-11-02 09:49:31, 28350, 69796, 19.51, LA fund 
2016-11-02 09:49:31, 9094, 63, 37.75, Pizza! 
2016-11-02 09:49:31, 61472, 14704, 34.65, Drugs on prime 
2016-11-02 09:49:31, 8390, 9930, 21.02, 🍴 
2016-11-02 09:49:31, 10569, 56159, 33.74, 💩 
2016-11-02 09:49:31, 36394, 11166, 26.27, Groceries 
2016-11-02 09:49:31, 29772, 2216, 12.44, Beach trip food 
2016-11-02 09:49:31, 20020, 6352, 16.83, BILLS 
2016-11-02 09:49:31, 44574, 44593, 9.55, 🚧 
2016-11-02 09:49:31, 16400, 16384, 12.80, for New Years FUN 
2016-11-02 09:49:31, 31045, 2466, 16.80, Sam's club 
2016-11-02 09:49:31, 5750, 251, 28.45, for moose lessons 
2016-11-02 09:49:31, 5971, 2427, 11.61, Booze 
2016-11-02 09:49:31, 12668, 25832, 33.37, NOM! 
2016-11-02 09:49:31, 35043, 11152, 33.28, 🍞 
2016-11-02 09:49:31, 47548, 5933, 23.42, 🌁🚴🏽🚵🏽🍴 
2016-11-02 09:49:31, 46449, 5662, 21.39, 🦁 
2016-11-02 09:49:31, 74399, 2811, 23.32, Logosso ⚾️ 
2016-11-02 09:49:31, 28958, 12387, 46.43, 96th street drink 
2016-11-02 09:49:31, 39151, 377, 1.26, Love you 
2016-11-02 09:49:31, 13130, 10074, 24.87, PAUL MCCARTNEY 🎤 
2016-11-02 09:49:31, 6733, 11811, 8.99, 🚕 
2016-11-02 09:49:31, 23543, 1227, 25.63, PizzaAAAAAAAA 
2016-11-02 09:49:31, 24410, 29085, 12.34, Red Sox 
2016-11-02 09:49:31, 16275, 1379, 30.37, I drank yo 🍻 
2016-11-02 09:49:31, 17289, 31637, 17.66, ✈️ 
2016-11-02 09:49:31, 36467, 23266, 27.26, ❤️ 
2016-11-02 09:49:31, 76053, 26721, 24.88, That stuff 
2016-11-02 09:49:31, 11437, 135, 21.47, 🍫 
2016-11-02 09:49:31, 68534, 6248, 23.51, Yuengling 
2016-11-02 09:49:31, 7920, 46, 14.03, Lit 
2016-11-02 09:49:31, 42724, 20900, 10.67, ☺️☺️ 
2016-11-02 09:49:31, 38369, 2967, 3.06, Thanks for ☕ 
2016-11-02 09:49:31, 31916, 10849, 7.65, Extraaaa 
2016-11-02 09:49:31, 2030, 11896, 18.28, 🇬🇧 
2016-11-02 09:49:31, 75130, 9813, 12.98, Plane tix 
2016-11-02 09:49:31, 68361, 24821, 25.50, 🍳🍹 
2016-11-02 09:49:31, 61, 1687, 40.05, 🕴🕳🕴🕳🕴 
2016-11-02 09:49:31, 48382, 7453, 35.59, 🐴🍜 
2016-11-02 09:49:31, 63625, 16883, 24.45, Cuafee 
2016-11-02 09:49:31, 9541, 6260, 27.23, 锅 
2016-11-02 09:49:31, 13433, 7384, 9.10, brunch with bo 🐶🍳☕️ 
2016-11-02 09:49:31, 68361, 9452, 10.26, 🍗 
2016-11-02 09:49:31, 31915, 4619, 38.05, LA Airbnb 🏡!! 
2016-11-02 09:49:31, 53832, 56887, 4.12, Drugs etc. 
2016-11-02 09:49:31, 76075, 15050, 16.51, Booze 
2016-11-02 09:49:31, 76344, 56884, 26.40, 😘🍕🍻thanqq~ 
2016-11-02 09:49:31, 20509, 21958, 16.33, 🌳🍁🌲🌴 
2016-11-02 09:49:31, 76741, 27014, 37.17, Parlor, hutch and energy ☀️🔥 
2016-11-02 09:49:31, 75976, 60750, 8.77, uber for ellie! 
2016-11-02 09:49:31, 17711, 74964, 16.91, 🎁- card 
2016-11-02 09:49:32, 7855, 22450, 35.33, 🍳🍹 
2016-11-02 09:49:32, 71023, 32018, 10.28, for - Remainder for Denver trip 
2016-11-02 09:49:32, 63938, 17215, 11.62, 🍴 and wine 
2016-11-02 09:49:32, 69097, 8857, 10.82, Diwali poker bonanza 
2016-11-02 09:49:32, 36169, 46794, 14.52, Good 
2016-11-02 09:49:32, 4779, 799, 34.24, Prizza 
2016-11-02 09:49:32, 71036, 23691, 12.68, 🍴 烧鸟～ 
2016-11-02 09:49:32, 19775, 1549, 17.19, Oumm 
2016-11-02 09:49:32, 57631, 52946, 26.63, 👞 
2016-11-02 09:49:32, 64676, 18355, 19.88, Home Depot 
2016-11-02 09:49:32, 12888, 27997, 10.82, Milksteak 
2016-11-02 09:49:32, 22633, 10807, 28.08, 💕💕💕💕 
2016-11-02 09:49:32, 19188, 67808, 41.06, Water bill 
2016-11-02 09:49:32, 69345, 1712, 21.25, Dave, apptz and pizza 
2016-11-02 09:49:32, 11896, 19307, 19.16, Broom broom 
2016-11-02 09:49:32, 75299, 54541, 16.38, Gig - White Oak Tavern 7/15 
2016-11-02 09:49:32, 1067, 5280, 25.14, 🍺 
2016-11-02 09:49:32, 66462, 816, 14.35, Being wimps ☔ 
2016-11-02 09:49:32, 39035, 19884, 14.35, 😎 
2016-11-02 09:49:32, 34298, 10096, 1.84, Food 
2016-11-02 09:49:32, 27340, 1768, 32.29, 🎉🎉 
2016-11-02 09:49:32, 2123, 9614, 13.11, Nicky's night out 
2016-11-02 09:49:32, 57143, 75584, 6.48, Marble Top Table and Chandelier 
2016-11-02 09:49:32, 48742, 7872, 25.88, 😎 
2016-11-02 09:49:32, 58381, 67148, 15.37, 💡 
2016-11-02 09:49:32, 20758, 44625, 26.98, 🏠💸 
2016-11-02 09:49:32, 35334, 71940, 18.72, Dim sum 
2016-11-02 09:49:32, 18139, 18156, 9.51, Gasoline 
2016-11-02 09:49:32, 16434, 63174, 12.13, Y 
2016-11-02 09:49:32, 71246, 28000, 16.28, 🎉🚌 
2016-11-02 09:49:32, 23539, 23540, 11.95, HNY_BBQ CHX SALAD 
2016-11-02 09:49:32, 49292, 8017, 23.67, Beer and Coke 
2016-11-02 09:49:32, 64772, 55739, 17.23, Settling the book. 
2016-11-02 09:49:32, 4833, 4480, 15.83, Uber (cheaper!) 
2016-11-02 09:49:32, 70725, 40851, 21.78, DENVER 
2016-11-02 09:49:32, 58477, 12093, 35.33, Drinks 
2016-11-02 09:49:32, 54961, 53962, 30.10, 💸☄👌 
2016-11-02 09:49:32, 22107, 29615, 9.11, 😘😘😘 
2016-11-02 09:49:32, 27180, 394, 16.71, 🍾 
2016-11-02 09:49:32, 46076, 5574, 18.14, 🤓 
2016-11-02 09:49:32, 35055, 21958, 29.80, 👅 
2016-11-02 09:49:32, 72601, 38035, 21.98, 🍟🍖 
2016-11-02 09:49:32, 50318, 26602, 47.76, 🚜 
2016-11-02 09:49:32, 26709, 45847, 26.32, u r my favorite 
2016-11-02 09:49:32, 73650, 4958, 20.52, Highway to hav 
2016-11-02 09:49:32, 37225, 47700, 7.84, 🏎 
2016-11-02 09:49:32, 51237, 11681, 14.07, for UBER from IHOP 
2016-11-02 09:49:32, 10731, 20642, 24.00, Sammich 
2016-11-02 09:49:32, 37329, 3376, 31.23, Kale 
2016-11-02 09:49:32, 65245, 19013, 17.31, Corn 🌭 
2016-11-02 09:49:32, 58316, 11975, 18.31, 🔮🍾 
2016-11-02 09:49:32, 42481, 4852, 10.67, STEGG 
2016-11-02 09:49:32, 13127, 67392, 19.58, Shorts!!😘❤️ 
2016-11-02 09:49:32, 32244, 5901, 21.93, ⚱🎁 
2016-11-02 09:49:32, 37492, 3076, 23.06, Garrison shwasteside 
2016-11-02 09:49:32, 58091, 11811, 26.54, For bills on splitwise.com 
2016-11-02 09:49:32, 41570, 73358, 12.18, Trip 
2016-11-02 09:49:32, 63479, 16777, 21.06, 😶 
2016-11-02 09:49:32, 49254, 69678, 27.90, 2 grams 
2016-11-02 09:49:32, 17227, 2705, 26.66, 2 black cherry, 1 strawberry lemonade 
2016-11-02 09:49:32, 45541, 45522, 25.79, Dill 
2016-11-02 09:49:32, 38667, 15168, 35.29, Charge everyone else $9.18 
2016-11-02 09:49:32, 54411, 50636, 31.63, ⛵ 🏠 
2016-11-02 09:49:32, 41133, 4697, 9.04, Billz 
2016-11-02 09:49:32, 77287, 76288, 15.77, Pool booze 
2016-11-02 09:49:32, 26794, 7278, 26.24, Uber 
2016-11-02 09:49:32, 37532, 22224, 19.38, Babysitting 
2016-11-02 09:49:32, 25245, 9045, 20.86, 🍴 🍴 🍴 
2016-11-02 09:49:32, 71322, 2747, 16.58, ❤️ 
2016-11-02 09:49:32, 11433, 75627, 18.69, Slippin n slidin'! 
2016-11-02 09:49:32, 62760, 15869, 20.16, Plates 
2016-11-02 09:49:32, 64322, 17735, 23.51, Ubes 
2016-11-02 09:49:32, 69537, 13235, 17.81, Hotel Motel Holiday Inn 
2016-11-02 09:49:32, 65126, 22332, 24.74, Ayyyyooo 
2016-11-02 09:49:32, 49394, 6899, 35.99, ❤️ 
2016-11-02 09:49:32, 665, 12016, 7.05, 🍕 
2016-11-02 09:49:32, 16069, 9311, 24.85, pits 
2016-11-02 09:49:32, 35158, 2949, 3.75, Keep this coupon 
2016-11-02 09:49:32, 64186, 8960, 26.39, 7/18-8/17 wifi/cable 
2016-11-02 09:49:32, 2733, 5516, 43.25, Last night 
2016-11-02 09:49:32, 13676, 4717, 28.82, ⚡️⚡️⚡️⚡️⚡️⚡️ 
2016-11-02 09:49:32, 19279, 23595, 19.80, 🐂 
2016-11-02 09:49:32, 25070, 32442, 24.17, Animated skeleton sculpture. 
2016-11-02 09:49:32, 21208, 845, 25.20, Hardwell 
2016-11-02 09:49:32, 28604, 1970, 13.94, EW 
2016-11-02 09:49:32, 56445, 53900, 14.58, Sharpies 
2016-11-02 09:49:32, 60920, 13956, 13.32, A yung uber 
2016-11-02 09:49:32, 21188, 27675, 21.06, 🙌🏻🙌🏻 
2016-11-02 09:49:32, 24155, 1315, 36.86, Delivery 
2016-11-02 09:49:32, 34725, 71844, 28.32, Pasar senggol 
2016-11-02 09:49:32, 24253, 1329, 1.65, Cash 
2016-11-02 09:49:32, 8510, 34617, 24.47, 007 
2016-11-02 09:49:32, 22243, 1026, 22.53, 🍕 
2016-11-02 09:49:32, 60624, 24568, 42.84, 🌩️🌩️🌩️ 
2016-11-02 09:49:32, 62641, 15126, 35.29, 🍋 
2016-11-02 09:49:32, 44205, 29541, 11.69, 🍗 sandwich 
2016-11-02 09:49:32, 34520, 23364, 27.68, 🍷 
2016-11-02 09:49:32, 43037, 31833, 7.54, Rental car 
2016-11-02 09:49:32, 56589, 31649, 13.92, Fat 
2016-11-02 09:49:32, 35826, 32479, 18.53, June water 
2016-11-02 09:49:32, 50523, 7738, 18.14, Juno 💃 
2016-11-02 09:49:32, 22295, 1026, 38.40, Booze 
2016-11-02 09:49:32, 74999, 60968, 14.10, Club 
2016-11-02 09:49:32, 53051, 12891, 14.26, Okk kk cafee 
2016-11-02 09:49:32, 48866, 6386, 20.81, 🎁🎂 
2016-11-02 09:49:32, 72106, 9772, 22.37, 🚙🚕🚗 
2016-11-02 09:49:32, 37935, 72585, 16.56, A beautiful wonderful time thabk u so much thomas 💃🏻 
2016-11-02 09:49:32, 73126, 40674, 16.02, 🔵 
2016-11-02 09:49:32, 63512, 16800, 12.14, Pepperoni 
2016-11-02 09:49:32, 43068, 43074, 31.16, 🍃 
2016-11-02 09:49:32, 58922, 19245, 23.15, Playing by the rules in an uber xo 
2016-11-02 09:49:32, 68207, 2967, 26.47, 🎧 
2016-11-02 09:49:32, 21803, 23956, 23.01, Cable bill - electric bill for last month 
2016-11-02 09:49:32, 46245, 22587, 36.28, 🍅 
2016-11-02 09:49:32, 72662, 38284, 19.25, 45 
2016-11-02 09:49:32, 25025, 8444, 26.30, 📱💸  oct! 
2016-11-02 09:49:32, 10452, 35779, 28.37, Con Ed 
2016-11-02 09:49:32, 73821, 43892, 31.36, 🍕 
2016-11-02 09:49:32, 54799, 9888, 7.51, Pancit😘 
2016-11-02 09:49:32, 27562, 21903, 15.62, 🍴 
2016-11-02 09:49:32, 31247, 2481, 18.31, For bills on splitwise.com 
2016-11-02 09:49:32, 19233, 4736, 34.26, Wangs and za 
2016-11-02 09:49:32, 1848, 57214, 22.09, C 
2016-11-02 09:49:32, 44626, 5268, 32.05, Hi 
2016-11-02 09:49:32, 52269, 12166, 15.20, 🍳🍳🍳🍳🍳 
2016-11-02 09:49:32, 11293, 8298, 25.27, Besitos 
2016-11-02 09:49:32, 9733, 7706, 22.25, Tiki 
2016-11-02 09:49:32, 15159, 45453, 14.31, 👠👡👢👞👟 
2016-11-02 09:49:32, 55486, 10218, 27.57, Uber 
2016-11-02 09:49:32, 14852, 1874, 13.46, Walking Griff 
2016-11-02 09:49:32, 36518, 8936, 32.45, 🍭🍭🍭 
2016-11-02 09:49:32, 11523, 5602, 21.86, 🎲👆🏽 
2016-11-02 09:49:32, 60509, 36411, 20.88, Get a plastic bag 
2016-11-02 09:49:32, 18080, 6261, 16.46, Kate's 🎂🎉 diner 
2016-11-02 09:49:32, 50774, 7838, 37.44, Ruck clumbing n tucket 2 more rucks 🌰 
2016-11-02 09:49:32, 25062, 1426, 24.35, 🍳 
2016-11-02 09:49:32, 9359, 12061, 30.95, Uber 
2016-11-02 09:49:32, 44504, 14053, 20.73, !!! 
2016-11-02 09:49:32, 5386, 9391, 22.90, Your gender reassignment surgery 
2016-11-02 09:49:32, 31244, 2478, 6.50, Kabooks 
2016-11-02 09:49:32, 5400, 3201, 23.33, Sorry 
2016-11-02 09:49:32, 39266, 7469, 20.61, 🌭🍖🍗🍟🍔🌮 
2016-11-02 09:49:32, 14119, 91, 4.40, Wingstop 
2016-11-02 09:49:32, 43433, 5011, 40.31, Philadelphia freedom 
2016-11-02 09:49:32, 65883, 5875, 13.03, Everything 
2016-11-02 09:49:32, 8634, 1658, 28.90, Cleaning supplies 
2016-11-02 09:49:32, 53579, 9158, 17.71, 🖥💻🖥💻 
2016-11-02 09:49:32, 71664, 23263, 17.32, 🍦🍰🎂 
2016-11-02 09:49:32, 62929, 19040, 27.60, 🎹 , 🎸,🐶 
2016-11-02 09:49:32, 29275, 8604, 23.48, Denny's 
2016-11-02 09:49:32, 68141, 24090, 33.35, 😙💨 
2016-11-02 09:49:32, 23050, 17757, 35.87, beach 
2016-11-02 09:49:32, 31690, 6994, 36.60, Nice 
2016-11-02 09:49:32, 20420, 779, 26.40, ⛏ 
2016-11-02 09:49:32, 59029, 48663, 35.33, Hamptons!! 
2016-11-02 09:49:32, 71691, 12588, 20.00, 💩💩💩 
2016-11-02 09:49:32, 9552, 54167, 19.18, 🍆✊🏼💦 
2016-11-02 09:49:32, 6080, 4944, 24.44, Hawaii like NOW 👙 
2016-11-02 09:49:32, 19483, 43491, 36.26, 💻💸 
2016-11-02 09:49:32, 64421, 17881, 14.70, Water bottle + clean 
2016-11-02 09:49:32, 24053, 22014, 11.49, Muppet 💙🐩💙 
2016-11-02 09:49:32, 53031, 943, 19.22, Ticonderoga 30 pack 
2016-11-02 09:49:32, 76549, 67066, 30.33, 💖😎💵 
2016-11-02 09:49:32, 63951, 2425, 36.03, 🐬 
2016-11-02 09:49:32, 31137, 73875, 43.05, 🍴 Terra Mystica 
2016-11-02 09:49:32, 57711, 8470, 23.33, . 
2016-11-02 09:49:32, 12048, 64887, 25.32, Thai 
2016-11-02 09:49:32, 76458, 73308, 21.68, 🍏🍐🍖🍇🍒🍉🍓🍍🍍🍐🍊🍋🍆🍅🍓 
2016-11-02 09:49:32, 62886, 332, 20.33, 🍾🍺🍷💍👰🏼 
2016-11-02 09:49:32, 73236, 40986, 3.47, Ubuurr 
2016-11-02 09:49:32, 31583, 2481, 14.27, Beer and Uber 
2016-11-02 09:49:32, 62283, 31547, 34.88, Beijing o chef 
2016-11-02 09:49:32, 27791, 59169, 14.06, A shot of Henn 
2016-11-02 09:49:32, 59505, 33853, 39.59, Food de mexicana 
2016-11-02 09:49:32, 69514, 64886, 14.70, Thank you for lending me cash to purchase my clothing items 
2016-11-02 09:49:32, 54378, 17234, 32.00, 🚗🏊🏼 
2016-11-02 09:49:32, 49217, 2481, 18.34, Rent last payment 
2016-11-02 09:49:32, 14729, 4675, 20.31, Young money 
2016-11-02 09:49:32, 19537, 34597, 12.46, 4-0 
2016-11-02 09:49:32, 77017, 72948, 10.56, Nunya 
2016-11-02 09:49:32, 52726, 13048, 23.58, ⛽ 
2016-11-02 09:49:32, 42472, 1325, 29.83, Exec dinner 
2016-11-02 09:49:32, 8949, 59, 25.85, 💃 
2016-11-02 09:49:32, 27307, 8322, 36.29, 🌹🌹🌹 
2016-11-02 09:49:32, 27552, 51610, 17.21, TOTS 
2016-11-02 09:49:32, 44608, 16746, 6.12, Now we can match 
2016-11-02 09:49:32, 17774, 12978, 28.47, Suppliez 
2016-11-02 09:49:32, 49032, 3317, 6.87, 🙃 
2016-11-02 09:49:32, 11418, 4573, 20.77, STRIPPERS 
2016-11-02 09:49:32, 17097, 9757, 14.67, 💪🏃 
2016-11-02 09:49:32, 37742, 213, 24.49, fastrak 
2016-11-02 09:49:32, 65993, 19995, 10.40, 📚 
2016-11-02 09:49:32, 63513, 74243, 25.63, 🍕 
2016-11-02 09:49:32, 5604, 1334, 28.33, Seth dues 
2016-11-02 09:49:32, 38730, 60715, 38.33, 🍦 
2016-11-02 09:49:32, 37691, 13856, 23.22, Tequila 
2016-11-02 09:49:32, 44546, 46611, 35.74, Dinner 
2016-11-02 09:49:32, 15531, 9774, 27.68, Oj 
2016-11-02 09:49:32, 46804, 5729, 24.56, Life 
2016-11-02 09:49:32, 29776, 10057, 12.57, Delivery 
2016-11-02 09:49:32, 6315, 16508, 35.21, 🎉 
2016-11-02 09:49:32, 33908, 71978, 11.75, Zahhhhh 
2016-11-02 09:49:32, 35217, 2961, 36.66, 🍟 
2016-11-02 09:49:32, 15969, 8042, 36.14, 🚚 
2016-11-02 09:49:32, 13070, 19069, 27.36, Doof 
2016-11-02 09:49:32, 34512, 2860, 9.48, 🍳🍹 
2016-11-02 09:49:32, 8226, 48, 3.04, What are the odds loss - Nick 1, Rylan 0 
2016-11-02 09:49:32, 17927, 22818, 27.89, Doggy life 
2016-11-02 09:49:32, 26460, 69029, 7.84, Tricks and treats 
2016-11-02 09:49:32, 9282, 66, 23.99, Salad 
2016-11-02 09:49:32, 32848, 29714, 12.71, Cars 
2016-11-02 09:49:32, 26526, 4144, 25.45, Bday 
2016-11-02 09:49:32, 52231, 1656, 35.64, Thanks 
2016-11-02 09:49:32, 28488, 16580, 12.14, Saving my life 
2016-11-02 09:49:32, 60887, 10656, 23.94, Stuff 
2016-11-02 09:49:32, 20788, 18680, 36.99, You're a queen 🙌 
2016-11-02 09:49:32, 62788, 7649, 26.69, eye drop 
2016-11-02 09:49:32, 41895, 9423, 8.69, Growth hormones 
2016-11-02 09:49:32, 29122, 67665, 31.09, Shang haaaaaaai 
2016-11-02 09:49:32, 44288, 9969, 25.00, 🍾 
2016-11-02 09:49:32, 7108, 49603, 39.81, Henrik ⛳ 
2016-11-02 09:49:32, 45598, 5482, 29.73, 🗽🇺🇸🎆🍔🍟 
2016-11-02 09:49:32, 62640, 18342, 11.85, karaoke 
2016-11-02 09:49:32, 29410, 6884, 54.76, Amateur 
2016-11-02 09:49:32, 32772, 4106, 27.78, 🍻 
2016-11-02 09:49:32, 57729, 11648, 19.83, 🌮🌮 
2016-11-02 09:49:32, 53409, 9068, 11.48, I can bench 350 
2016-11-02 09:49:32, 13584, 4570, 31.55, Covering the book 
2016-11-02 09:49:32, 40247, 1916, 23.94, Brunch 
2016-11-02 09:49:32, 29759, 11356, 29.62, Deep Ellum kale 
2016-11-02 09:49:32, 48675, 13488, 26.22, you 
2016-11-02 09:49:32, 58893, 6462, 16.07, 👌🏻 
2016-11-02 09:49:32, 30069, 6296, 12.58, Weekend fun ;) 
2016-11-02 09:49:32, 35608, 72270, 8.73, Dominos 
2016-11-02 09:49:32, 28022, 60656, 33.82, Ssam 
2016-11-02 09:49:32, 31222, 17045, 9.69, Historic footage 
2016-11-02 09:49:32, 77065, 42657, 29.56, Tix 
2016-11-02 09:49:32, 28599, 2520, 28.21, 🎁 
2016-11-02 09:49:32, 49126, 6602, 31.56, The barbecue from last night was really weird so I can pay you today if you have other plans for the past 
2016-11-02 09:49:32, 2016, 54894, 12.26, hehe 69 
2016-11-02 09:49:32, 38553, 15117, 22.66, Red rocks party 🚌 
2016-11-02 09:49:32, 11331, 36164, 24.01, Brewtastic adventures🍻 
2016-11-02 09:49:32, 43173, 4958, 17.96, 🤓 
2016-11-02 09:49:32, 71632, 2813, 23.81, 🏠 
2016-11-02 09:49:32, 29222, 2090, 16.88, Cigarettes 
2016-11-02 09:49:32, 52440, 8607, 16.77, Zac Brown Band 
2016-11-02 09:49:32, 33784, 71535, 20.70, Things and such 
2016-11-02 09:49:32, 31976, 75750, 31.93, 🎁🎄❤️ 
2016-11-02 09:49:32, 13110, 30222, 10.33, Food food 
2016-11-02 09:49:32, 31596, 15214, 6.31, 🍫🎂🍭🍩🍶☕🍹 
2016-11-02 09:49:32, 33141, 74604, 12.16, For finishing your Edtpa 
2016-11-02 09:49:32, 13346, 5169, 25.78, 🍜🍜 
2016-11-02 09:49:32, 38333, 3713, 5.23, 🇺🇸 
2016-11-02 09:49:32, 52758, 8765, 11.80, Gogggg 
2016-11-02 09:49:32, 19261, 450, 18.91, Golf 
2016-11-02 09:49:32, 52213, 8481, 21.02, 🐉🌴🌴🐲 
2016-11-02 09:49:32, 48992, 28754, 15.95, Kale 
2016-11-02 09:49:32, 56584, 10801, 19.90, Electabuzz 
2016-11-02 09:49:32, 18344, 2888, 30.60, 2 seperate times, Borksys and Jacksons 
2016-11-02 09:49:32, 72710, 14751, 29.46, ☕ 
2016-11-02 09:49:32, 7496, 1603, 13.53, 🍲 
2016-11-02 09:49:32, 50976, 75720, 18.60, Bbq 
2016-11-02 09:49:32, 58445, 12071, 23.26, Brunchin🍷🍻🍾 
2016-11-02 09:49:32, 5604, 10991, 13.95, Wacky Tacky Tambourine 
2016-11-02 09:49:32, 6533, 15707, 19.05, Cabin in the woods 🌲 
2016-11-02 09:49:32, 45755, 19719, 20.99, Love u 
2016-11-02 09:49:32, 12967, 13796, 31.31, 11월 폰 
2016-11-02 09:49:32, 75001, 12725, 27.14, 🏌⛳️ 
2016-11-02 09:49:32, 26880, 9747, 2.72, 🎬🎬 
2016-11-02 09:49:32, 60317, 24412, 31.14, 😘😘😘 
2016-11-02 09:49:32, 13718, 19021, 11.80, 🍕to celebrate nail-biting game 
2016-11-02 09:49:32, 53440, 11528, 33.78, Jamba Juice 
2016-11-02 09:49:32, 23550, 21738, 27.77, Lobster ravioli/roll 
2016-11-02 09:49:32, 38342, 2836, 29.45, Target - groceries 
